Duplication,pair,P1,P2,n.rep_HET_P1P2,n.rep_HET_P2P1,n.rep_HM_P1,n.rep_HM_P2,med_MTX_HET_P1P2,med_MTX_HET_P2P1,med_MTX_HM_P1,med_MTX_HM_P2,HET_P1P2,HET_P2P1,HET.PCA,HM1.PCA,HM2.PCA,nbHET.inter,nbHM.inter,motif_categories_PCA,motif_number_PCA,HM1bg,timesrep.bg.HM1,list.bg.HM1(Pubmed.id),at.list.1.direct.HM1,at.list.1.in.vivo.HM1,at.list.1.regul.nat.HM1,at.list.1.H.throughput.HM1,HM2bg,timesrep.bg.HM2,list.bg.HM2(Pubmed.id),at.list.1.direct.HM2,at.list.1.in.vivo.HM2,at.list.1.regul.nat.HM2,at.list.1.H.throughput.HM2,HETbg,timesrep.bg.HET,list.bg.HET(Pubmed.id),at.list.1.direct.HET,at.list.1.in.vivo.HET,at.list.1.regul.nat.HET,at.list.1.H.throughput.HET,intensity_HMP1_Tarassov,intensity_HMP2_Tarassov,intensity_HETP1P2_Tarassov,intensity_HETP2P1_Tarassov,HM1.Stynen,HM2.Stynen,med_MTX_HM_P1_Stynen,med_MTX_HM_P2_Stynen,comp_list.PDB.monomer_P1,comp_list.PDB.monomer_P2,comp_list.PDB.HM1,comp_list.PDB.HM2,comp_list.PDB.HET,HM1.PDB,HM2.PDB,HET.PDB,HM1.Kim,HM2.Kim,HM1bg.S.PDB.Kim,HM2bg.S.PDB.Kim,motif_categories.bg.S.PDB.Kim,motif_number.bg.S.PDB.Kim,HM1.final,HM2.final,HET.final,motif_categories,motif_number,log10_RNAseq_DMSO_P1,log10_RNAseq_MTX_P1,log10_RNAseq_DMSO_P2,log10_RNAseq_MTX_P2,log10_abundance_paxDB_P1,log10_abundance_paxDB_P2,P.HM.Exp.P1,P.HM.Exp.P2,expression_correl_coeff,age_group,pid
WGD,YMR192W.YPL249C,YMR192W,YPL249C,18,18,15,18,9.62021982550749,9.92035285541508,6.24792751344359,6.33985000288462,1,1,1,0,0,2,0,HET,4,0,0,NA,NA,NA,NA,NA,1,2,Two-hybrid(22875988),NA,NA,NA,NA,1,11,Affinity Capture-MS(16554755);Affinity Capture-Western(15802519);Affinity Capture-Western(20826334);Affinity Capture-Western(21554509);Far Western(15802519);Reconstituted Complex(18182006);Two-hybrid(19591838);Two-hybrid(22875988),1,1,0,1,NA,NA,NA,NA,NA,1,NA,13.2567398355941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,HM&HET,5,0,1,1,HM&HET,5,2.07188200730613,2.30535136944662,2.52633927738984,2.72015930340596,1.46834733041216,1.43933269383026,0.274839917658555,0.376613776144155,0.0691841513611371,1,31.1331133113311
WGD,YMR198W.YPL253C,YMR198W,YPL253C,11,13,14,11,6.39231742277876,6.52356195605701,6.15814076587311,6.44294349584873,0,0,0,0,0,0,0,NI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3623518449802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NI,1,1.83250891270624,1.85733249643127,1.66275783168157,1.90848501887865,0.447158031342219,1.17318626841227,0.248845422462639,NA,0.231789620915441,1,25.5639097744361
WGD,YMR199W.YPL256C,YMR199W,YPL256C,17,18,18,15,6.14974711950468,6.02236781302845,5.95419631038687,6.16992500144231,0,0,0,0,0,0,0,NI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6310584653433,11.522301117312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NI,1,2.79098847508882,2.83632411570675,2.41830129131975,2.20682587603185,0.628388930050311,1.11394335230684,0.418308253439051,0.263667956273076,0.400030336290135,1,57.1177504393673
WGD,YMR207C.YNR016C,YMR207C,YNR016C,15,17,16,18,6.10852445677817,6.24792751344359,6.19963896225448,11.0874628412503,0,0,0,0,1,0,1,HM,2,0,0,NA,NA,NA,NA,NA,1,1,Co-crystal Structure(12663926),NA,NA,NA,NA,1,1,Affinity Capture-MS(16554755),NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.8260763085525,15.9395923898998,NA,"1w93_1,1w96_1,5cs0_1,5cs4_1,5i6e_1,5trc_1",NA,"1od2_1,1od4_1,1uyr_1,1uys_1,1uyt_1,1w2x_1,3h0j_1,3h0q_1,3h0s_1,3k8x_1,3pgq_1,5csa_1,5csk_1,5csl_1",NA,NA,1,NA,0,NA,0,1,HM&HET,5,0,1,1,HM&HET,5,1.79239168949825,2.07554696139253,3.10209052551184,2.97266559226611,0.737987326333431,2.9795483747041,0.254994800482505,0.471243160236749,0.310537974539741,1,54.0061974324923
WGD,YMR243C.YOR316C,YMR243C,YOR316C,20,20,20,20,9.13185466858295,9.03751495434195,9.74345089118254,9.31061278165953,1,1,1,1,1,2,2,HM&HET,6,0,0,NA,NA,NA,NA,NA,1,1,PCA(18467557),1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,116294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,HM,2,1,1,1,HM&HET,6,2.10037054511756,2.28103336724773,1.85125834871908,2.36921585741014,2.02938377768521,1.51054501020661,0.271673868060397,0.284741881290448,-0.193465543289991,1,56.745182012848
WGD,YNL093W.YOR089C,YNL093W,YOR089C,15,16,17,18,6.14974711950468,6.24792751344359,6.20945336562895,7.19967234483636,0,0,0,0,1,0,1,HM,2,1,1,Two-hybrid(22157956),NA,NA,NA,NA,1,2,Reconstituted Complex(22157956);Two-hybrid(22157956),1,1,0,1,1,5,Affinity Capture-MS(11805837);Reconstituted Complex(22157956);Two-hybrid(22157956),1,1,0,1,NA,NA,NA,NA,0,NA,11.285955925665,NA,NA,1ek0_1,NA,NA,NA,NA,0,NA,0,0,1,1,HM&HET,6,1,1,1,HM&HET,6,1.27875360095283,0.301029995663981,2.29885307640971,2.04921802267018,0.937016107464814,2.15836249209525,0.149276763666805,0.253879316207325,-0.0701199969311545,1,56.25
WGD,YNL098C.YOR101W,YNL098C,YOR101W,16,16,15,14,6.08746284125034,6.27609437977858,5.16992500144231,6.11890373686157,0,0,0,0,0,0,0,NI,1,1,1,Reconstituted Complex(9228053),NA,NA,NA,NA,1,1,Reconstituted Complex(9228053),NA,NA,NA,NA,1,3,Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Affinity Capture-Western(23476013),0,1,0,1,NA,NA,NA,NA,0,0,9.66314232076383,11.4079557649002,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM&HET,6,1,1,1,HM&HET,6,2.63042787502502,2.44090908206522,3.17464119266045,3.22375545365724,2.43136376415899,1.42324587393681,0.298487047455827,0.563813093623841,-0.194098213873304,1,61.1275964391691
WGD,YNL104C.YOR108W,YNL104C,YOR108W,4,5,5,4,8.07384096388524,7.67948009950545,10.8641861446543,7.03882512426482,1,1,1,1,1,2,2,HM&HET,6,1,1,Two-hybrid(18719252),NA,NA,NA,NA,1,1,Two-hybrid(18719252),NA,NA,NA,NA,1,6,Affinity Capture-MS(16429126);Affinity Capture-MS(16554755);PCA(25841022);Two-hybrid(18719252),1,1,1,1,NA,NA,NA,NA,NA,0,14.8395616388965,10.4845906614778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,HM&HET,6,1,1,1,HM&HET,6,3.09725730969342,3.67191301244159,2.65030752313194,2.53781909507327,2.48713837547719,2.63447727016073,0.676469660408703,NA,0.433876832652371,1,80.6763285024155
WGD,YNL298W.YOL113W,YNL298W,YOL113W,14,13,16,16,6.13864370006518,5.97727992349992,6.05524165490811,6,0,0,0,0,0,0,0,NI,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(14660704),0,1,0,1,NA,NA,NA,NA,0,0,10.6861657919439,10.7164401592839,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,HET,4,0,0,1,HET,4,2.29225607135648,2.23552844690755,2.20951501454263,2.5327543789925,0.806858029518817,0.944482672150169,0.266500365214476,0.320093341352222,0.061999142998805,1,45.1990632318501
WGD,YNL307C.YOL128C,YNL307C,YOL128C,17,16,15,16,6.3037807481771,6.58464934789642,7.71424551766612,6.23761338887113,0,0,0,1,0,0,1,HM,2,1,1,Biochemical Activity(11877433),1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.0357966467962,10.0020992583385,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,2.91381385238372,2.79865064544527,2.15836249209525,2.19033169817029,1.90308998699194,0.332438459915605,0.404588275950799,0.262178694110501,-0.0299889114257982,1,43.2911392405063
WGD,YOR193W.YPL112C,YOR193W,YPL112C,19,20,19,19,6.96578428466209,7.06608919045777,6.37503943134692,9.51372759595244,1,1,1,0,1,2,1,HM&HET,5,1,1,Two-hybrid(14517321),NA,NA,NA,NA,1,2,PCA(18467557);Two-hybrid(14517321),1,1,1,1,1,1,Two-hybrid(14517321),NA,NA,NA,NA,NA,125327,NA,NA,0,1,12.5878278424683,15.3666749322661,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,HM&HET,6,1,1,1,HM&HET,6,1.93449845124357,2.37839790094814,2.67486114073781,2.43136376415899,0.65417654187796,1.45331834004704,0.286307463329844,0.29641064189899,0.0557417248103132,1,26.8348623853211
WGD,YOR204W.YPL119C,YOR204W,YPL119C,5,4,4,5,9.81217730551445,9.85092057282787,11.0007042690112,9.7431513941125,1,1,1,1,1,2,2,HM&HET,6,1,3,Affinity Capture-Western(26212457);Reconstituted Complex(26212457);Reconstituted Complex(27494274),0,1,0,0,1,1,PCA(18467557),NA,NA,NA,NA,1,1,PCA(18467557),NA,NA,NA,NA,NA,41289,NA,37529,0,1,6.94017440407801,14.4310727877678,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM&HET,6,1,1,1,HM&HET,6,3.6387886671574,3.85406301186642,1.17609125905568,1.38021124171161,2.40993312333129,1.30319605742049,0.731451672780538,NA,-0.0980508333977665,1,68.8473520249221
SSD,YAL007C.YDL018C,YAL007C,YDL018C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22940862),NA,NA,NA,NA,1,2,Affinity Capture-MS(24217251),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.97495893960153,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM&HET,5,0,1,1,HM&HET,5,2.23552844690755,2.12385164096709,2.17897694729317,1.92941892571429,2.49415459401844,1.6730209071289,0.257480167178548,0.250465220064955,0.234790163251459,NA,30.327868852459
SSD,YAL039C.YKL087C,YAL039C,YKL087C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Two-hybrid(22257001),1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.129474771907,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,2.72345567203519,3.00902574208691,2.53781909507327,2.58994960132571,1.66464197555613,0.389166084364532,0.485343248383531,0.335647982731422,0.267275047736712,NA,29.2253521126761
SSD,YAL041W.YGR070W,YAL041W,YGR070W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Affinity Capture-Western(18378681),0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.9507826385085,NA,"1pqs_1,1tz1_1",NA,NA,NA,NA,0,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,2.25042000230889,2.05307844348342,2.17609125905568,2.61066016308988,1.41995574848976,0.235528446907549,0.2540330785502,0.34177078296475,0.0194345520495894,NA,22.7805695142379
SSD,YAL060W.YAL061W,YAL060W,YAL061W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(16554755),0,1,0,1,NA,NA,NA,NA,NA,0,15.2072418958157,6.98271178290506,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,HET,4,0,0,1,HET,4,3.63588568528127,4.01853407042818,2.84509804001426,2.92685670894969,2.28555730900777,1.4996870826184,0.790285707167023,0.453235192721642,0.699083627878946,NA,47.6076555023923
SSD,YAR002C-A.YGL200C,YAR002C-A,YGL200C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,PCA(18467557),NA,NA,NA,NA,1,1,PCA(16093310),NA,NA,NA,NA,1,7,Affinity Capture-MS(11805826);Affinity Capture-MS(16429126);Affinity Capture-MS(16554755);Affinity Capture-MS(24217251);Affinity Capture-Western(10359606);Affinity Capture-Western(24217251),NA,NA,NA,NA,43383,NA,NA,NA,NA,0,NA,6.85141100588852,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,HM&HET,6,1,1,1,HM&HET,6,3.40122816749811,3.20655604409903,3.2964457942064,3.37364747220922,2.41497334797082,2.61278385671974,0.558257949133652,0.606439591091606,0.0479779450128863,NA,30.1310043668122
SSD,YAR042W.YHR073W,YAR042W,YHR073W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,Affinity Capture-MS(16554755);PCA(18467557),1,1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,61445,NA,NA,NA,1,0,15.1340680647048,6.78611325639685,5h28_1,"4iap_1,4ic4_1,4inq_1",NA,NA,NA,0,0,0,0,0,1,0,HM,2,1,0,0,HM,2,2.13033376849501,2.47421626407626,2.80345711564841,2.74429298312268,1.55870857053317,1.28555730900777,0.305720377391909,0.384900687167401,0.175642916427307,NA,26.6122448979592
SSD,YBL002W.YDR224C,YBL002W,YDR224C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22199229),0,1,0,1,0,0,NA,NA,NA,NA,NA,1,2,Affinity Capture-MS(16554755);Affinity Capture-MS(22199229),0,1,0,1,NA,NA,NA,NA,NA,0,12.806682064921,6.78788778993738,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM&HET,5,1,0,1,HM&HET,5,3.87938263717434,3.05956341790127,4.0640834359636,3.46029632675748,3.5641924606262,3.01452053875792,0.505130782448077,0.626639476481268,0.809447325507119,NA,96.969696969697
SSD,YBL030C.YMR056C,YBL030C,YMR056C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(18779372),0,1,0,0,NA,NA,NA,NA,NA,0,NA,11.6547760625246,"4c9g_1,4c9h_1",NA,NA,NA,NA,0,NA,NA,0,0,0,0,HET,4,0,0,1,HET,4,3.96156346236207,3.9977357765979,2.34242268082221,2.82542611776782,2.97405090279288,0.593286067020457,0.782515068726753,0.414194232424659,-0.0514046756059616,NA,75.625
SSD,YBL032W.YBR233W,YBL032W,YBR233W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Two-hybrid(18719252),1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.8008730680112,6.52407312710978,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,2.89042101880091,2.28330122870355,2.02118929906994,1.84509804001426,2.28780172993023,1.1430148002541,0.271926628371121,0.24855914563257,0.548101256905488,NA,25.4587155963303
SSD,YBL064C.YML028W,YBL064C,YML028W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,Reconstituted Complex(18552404);Reconstituted Complex(26159064),NA,NA,NA,NA,1,7,Affinity Capture-MS(22940862);Affinity Capture-Western(19106090);Co-crystal Structure(18725414);Co-crystal Structure(22985967);Reconstituted Complex(19106090);Reconstituted Complex(26335398);Two-hybrid(18719252),NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.350219329893,15.7611210302332,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,HM,3,1,1,0,HM,3,3.34596154181314,3.71483251243333,4.30700370116316,4.26011911003137,1.93348728784871,3.64738297011462,0.688263142882247,0.879541097707124,0.37393244753166,NA,29.9242424242424
SSD,YBL081W.YGR104C,YBL081W,YGR104C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Reconstituted Complex(19345193),NA,NA,NA,NA,1,1,Affinity Capture-MS(14759368),NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.7991425870733,7.13353963283562,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM,3,1,1,0,HM,3,2.4983105537896,2.63548374681491,1.9731278535997,2.14301480025409,0.2405492482826,0.983626287124535,NA,NA,0.25629307468965,NA,25.130890052356
SSD,YBR003W.YPL069C,YBR003W,YPL069C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,4,Co-crystal Structure(16554305);Co-crystal Structure(18442135);Reconstituted Complex(16554305);Reconstituted Complex(19245203),0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.4427666426499,NA,NA,NA,NA,"2dh4_1,2e8t_1,2e8u_1,2e8v_1,2e8w_1,2e8x_1,2e90_1,2e91_1,2e92_1,2e93_1,2e94_1,2e95_1,2z4v_1,2z4w_1,2z4x_1,2z4y_1,2z4z_1,2z50_1,2z52_1,2z78_1,2z7h_1,2z7i_1,2zeu_1,2zev_1",NA,NA,1,NA,0,0,0,1,HM,2,0,1,0,HM,2,2.24797326636181,2.15836249209525,2.12057393120585,2.34439227368511,1.59549622182557,1.43775056282039,0.259692267634452,0.280615737837784,-0.29433861946145,NA,21.8436873747495
SSD,YBR009C.YNL030W,YBR009C,YNL030W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22199229),0,1,0,1,1,3,Affinity Capture-MS(16554755);Affinity Capture-MS(22199229);PCA(18467557),1,1,1,1,NA,NA,111111,NA,NA,0,NA,6.94017440407801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM&HET,5,0,1,1,HM&HET,5,4.31409906329528,4.10136896324925,4.32888903983956,3.85223593941189,3.58206336291171,3.72345567203519,0.820936964658376,0.730782812517144,0.851360047118056,NA,100
SSD,YBR015C.YJL186W,YBR015C,YJL186W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22940862),0,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.0292984563928,7.19753273899887,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,2.3541084391474,2.72835378202123,1.92941892571429,1.91381385238372,2.11394335230684,2.06445798922692,0.37935321260551,NA,0.208244437092338,NA,39.4409937888199
SSD,YBR072W.YDR171W,YBR072W,YDR171W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,Protein-peptide(11967834);Reconstituted Complex(10581247);Reconstituted Complex(18243115);Two-hybrid(18719252),NA,NA,NA,NA,1,4,Protein-peptide(11967834);Reconstituted Complex(8576246);Two-hybrid(18719252);Two-hybrid(8576246),NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4016699852048,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,HM,3,1,1,0,HM,3,3.4798631130231,4.35026740604792,2.90955602924118,2.79726754083072,2.47856649559384,1.99387691494121,NA,0.403856030443604,0.759598855261353,2,20.3703703703704
SSD,YBR126C.YML100W,YBR126C,YML100W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,Two-hybrid(18719252);Two-hybrid(9194697),NA,NA,NA,NA,1,1,Two-hybrid(9194697),NA,NA,NA,NA,1,6,Affinity Capture-MS(11805826);Affinity Capture-MS(16429126);Affinity Capture-MS(16554755);Two-hybrid(18719252);Two-hybrid(9194697),1,1,0,1,NA,NA,NA,NA,NA,NA,NA,14.5652129585356,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,HM&HET,6,1,1,1,HM&HET,6,3.79056662514608,4.0234170898411,3.16583762469013,3.27207378750001,2.41995574848976,2.17318626841227,0.791785214551439,NA,0.762344193781142,9,21.2996389891697
SSD,YBR136W.YJR066W,YBR136W,YJR066W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Biochemical Activity(26798134),1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.8599609290338,NA,"1w1n_1,2kio_1,2kit_1",NA,NA,NA,NA,0,NA,NA,0,1,0,HM,2,1,0,0,HM,2,1.44715803134222,1.54406804435028,2.28780172993023,2.64048143697042,0.0755469613925307,1.07188200730613,0.234915819547056,0.350553467665317,0.156548365937054,NA,26.0789376613796
SSD,YBR201W.YDR411C,YBR201W,YDR411C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,Affinity Capture-Western(18407841);Affinity Capture-Western(24292014),NA,NA,NA,NA,1,1,Affinity Capture-Western(18407841),NA,NA,NA,NA,1,2,Affinity Capture-Western(20579315),NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.90689059560852,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM&HET,6,1,1,1,HM&HET,6,1.69897000433602,1.95424250943932,2.36735592102602,2.37291200297011,0.491361693834273,1.13353890837022,0.251043976241505,0.285432118867235,0.0862618305799639,NA,19.4767441860465
SSD,YBR211C.YJL098W,YBR211C,YJL098W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(27524485),NA,NA,NA,NA,1,1,Affinity Capture-MS(14759368),NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.81262611087344,10.327496287458,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM,3,1,1,0,HM,3,1.64345267648619,1.07918124604762,2.19865708695442,2.17897694729317,1.17318626841227,1.98677173426624,0.181856941059367,0.261277667858356,0.114936915965583,3,15.7450796626054
SSD,YBR215W.YNL167C,YBR215W,YNL167C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-Western(11500510),0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.2290131525977,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,2.21748394421391,2.13987908640124,1.92941892571429,1.82607480270083,0.77887447200274,1.06069784035361,0.258468986674129,0.248080927116492,0.221519976689254,NA,26.0748959778086
SSD,YBR289W.YLR321C,YBR289W,YLR321C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Reconstituted Complex(19345193),0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.83644054235231,10.3589766602119,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,HM,2,1,0,0,HM,2,2.13033376849501,1.80617997398389,2.15836249209525,1.86332286012046,1.22788670461367,1.81224469680037,0.247541004429689,0.24898505398761,0.22427902931553,NA,16.7032967032967
SSD,YCL026C-A.YCL026C-B,YCL026C-A,YCL026C-B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Co-crystal Structure(25864423),0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.86952109984489,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,HM,2,1,0,0,HM,2,0,0,2.56937390961505,2.30535136944662,0.334453751150931,0.935507265824713,0.182859394117589,0.274839917658555,NA,NA,58.7628865979381
SSD,YCL032W.YML017W,YCL032W,YML017W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,Reconstituted Complex(11370856);Reconstituted Complex(18431466);Two-hybrid(11370856);Two-hybrid(8816472),1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.9959375738785,11.5474571645897,"1uqv_1,1z1v_1",NA,NA,NA,NA,0,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,1.81291335664286,2.17026171539496,1.56820172406699,1.36172783601759,1.15836249209525,1.77742682238931,0.260576813264459,0.21957764195007,-0.0241404450419441,NA,21.9672131147541
SSD,YCL040W.YLR446W,YCL040W,YLR446W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Two-hybrid(11283351),1,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,12.0035597560815,6.94570199833251,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,HM,2,1,0,0,HM,2,4.01556930642988,3.99991313241657,1.81291335664286,1.91381385238372,2.78816837114117,0.164352855784437,0.7832569404381,NA,0.174545076994365,9,25.1417769376181
SSD,YCR009C.YDR388W,YCR009C,YDR388W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,9,Affinity Capture-Western(11096097);PCA(18467557);PCA(20610658);Two-hybrid(10388809);Two-hybrid(10992286);Two-hybrid(11096097);Two-hybrid(11489916),NA,NA,NA,NA,1,25,Affinity Capture-MS(11805837);Affinity Capture-MS(16429126);Affinity Capture-MS(16554755);Affinity Capture-Western(11096097);Affinity Capture-Western(16394103);Affinity Capture-Western(20826334);Affinity Capture-Western(22082017);Affinity Capture-Western(27093085);PCA(18467557);PCA(20610658);PCA(22615397);Reconstituted Complex(16394103);Two-hybrid(10388809);Two-hybrid(10688190);Two-hybrid(10992286);Two-hybrid(11096097);Two-hybrid(11283351);Two-hybrid(11489916);Two-hybrid(15561700);Two-hybrid(18719252);Two-hybrid(9434108),1,1,1,1,NA,46557,84492,NA,0,1,10.0191326457245,14.7558616756978,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,HM&HET,6,1,1,1,HM&HET,6,3.02077548819356,2.90363251608424,3.25671774597749,3.09656243837414,2.49692964807321,2.34439227368511,0.444290280250569,0.519189400764187,0.381496681004091,8,20.6477732793522
